id	off	dup	jp	en	kr
MSG:2:141	011507		40849dab920153bc820a0f1596a8ab14b1139a0f0f0f0f0f600c00	Commit items\nto memory!¶	「뭐든지 써서\n 몸으로 익혀라」¶
MSG:2:142	011522		400265025b9e84178498830a0f48509e8cbc821b8e120f0f0f0f600c00	If Energy\ndrops to 0,\nHP lowers!¶	「기운이 없어지면\n HP가 줄어든다」¶
MSG:2:143	01153F		40109b8298840a0f158496a502bd8910980f0f0f0f0f600c00	Do not fret.\nThere is\nalways a way!¶	「당황하지 마라\n 반드시 길은 있다」¶
MSG:2:144	011558		40f8edf45ded8801fbab1f149998830a0f4c769e311a9ebc821b8e120f0f600c00	If you faint\nyour Level{D}\nlowers by 1!¶	「던전 안에서 쓰러지면\n LV가 1 내려간다」¶
MSG:2:145	011579		40032c032f032d5fcfed8903341b81aa18980a0f198392ab16980f0f0f0f0f0f0f600c00	The {32F} button\ncan be held\ndown!¶	「【○】 버튼은 계속 누르고\n 있을 수도 있다」¶
MSG:2:146	01159D		400147110146892c01b3bc82111f960a0f020ba4928889024380841784980f0f600c00	You can not\nfind Magicite\nyou own!¶	「파란 돌은 가지고 있으면\n 같은 것은 떨어지지 않는다」¶
MSG:2:147	0115C0		404c76302b4c76300f890f4c76310a0f01b5022a880231012e9c01549701c41d0f0f0f600c00	Joining two\nLv0 makes Lv1!\nForge a way!¶	「LV0+LV0 은 LV1\n 자신만의 방법을 만들어라」¶
MSG:2:148	0115E6		3402d10128892c02dd01de9e0a01b3bc821496998e1c00	Teacher\nhas the{D}\n4 th\nbook.	4권째는 선생님이\n갖고 계세요
MSG:2:149	0115FD		8e1f3102d1015c8115bc1f9500	Another{D}\nbook found!	또 1권 찾았다네
MSG:2:150	01160A		01389da814b1139e10bc1f88890a19880236a8bc1f9da800	This is\nthe book I{D}\nrecall\nreading.	읽은 기억이 있던 건\n이 책이었어
MSG:2:151	011622		1fa88802290348a88301afbc82111f0d0a02360208881983a8bc1f83893d3d00	What I\nthought was{D}\na story\nseems to{D}\nbe true.	그냥 이야기인 줄 알았는데{D}\n진짜였을 줄이야…
MSG:2:152	011642		19880236922c1e19880236035e8c0a02e31182141788ab01b502a4850a015c82179900	I will\nput this\non the{D}\nshelf too.\nPlease\nread it.	이 책도 저기 책장에\n둘 테니 자유롭게\n보게나
MSG:2:153	011665		0404c5dfe67b7b0400892c017983150a02771801c41d1f9e3d3d0d0a0404c0d3e60400018f9c027718981983890aab169888a89a12153d3d00	<04>Camillas Dad<00>is safe...{D}\nBut can we\nhelp <04>Atla<00>?	<04>카미라 아빠<00>는 어떻게든\n구해 냈지만…{D}\n<04>아트라<00> 군을 구할 수\n있을까…
MSG:2:154	01169E		0404c5dfe67b7b0400892c02fa8801ca84110a14a8931584d05dc95fa815960a01f601b1858984968415bc1f9512a800	<04>Camillas Dad\n<00>is a calm\nchocobo with{D}\nfew desires.\nHe does not\nwant much.	<04>카미라 아빠<00>는 욕심이 적은\n온화한 초코보라서\n큰일은 없었던 모양이네
MSG:2:155	0116CE		1b151b2c0404c0d3e60400018f893d3d0d0a1e881983892c018f9e024d021b95170a9b15bc82119888ab898411153f00	But\n<04>Atla<00>...{D}\nI am sure\nyou know{D}\nhim best?	하지만,<04>아트라<00> 군은…{D}\n그건 자네가 제일 잘\n알고 있지 않나?
MSG:2:156	0116FE		8e1f3102d1015c8115978e1b1f9500	One more{D}\nbook found!	또 1권 찾았어요
MSG:2:157	01170D		0236892c02dd01de9e01b3bc821496998e1c00	Teacher has it.	책은 선생님이 갖고 계세요
MSG:2:158	011720		4002d3014802d885027297034a8e991f9288890a0f01b5022a8802fa036a8801d41a83020ba401d41a880a0ff8edf45ded9c01549701c41c0f0f0f0f0f600c00	One taken by the\nTyrian Crystal hasa dungeon as deep as their desire.¶	「자수정에 사로잡힌 자는\n 자기 욕망의 깊이만큼 깊은\n 던전을 만들어 낸다」¶
MSG:2:159	011760		401e198589022101af025c84c0c1d2e09e0a0f01da01f0171415998211980a0f1e999c02c591820210bc82161f0a0f02ba0264014e88034d9c018a110272bc821b8e120f600c00	Treasures tempt\nexplorers,who thenhave their spiritsabsorbed.¶	「그곳엔 신기한 아이템이\n 많이 놓여 있고\n 그것을 찾아 들어온\n 모험자의 영혼을 빨아들인다」¶
MSG:2:160	0117A7		40034d9c1f171a9d018a110272bc1f02d3014802d8890a0f939e8201f616178497022a02fe1b031702558c0a0f026c9e980f0f0f0f0f0f0f0f0f0f0f0f600c00	The Tyrian Crystaltook many spirits.If it keeps\ngrowing...¶	「많은 영혼을 삼킨 자수정은\n 이윽고 커져서 분열하여\n 세상에 퍼진다」¶
MSG:2:161	0117E7		401e12849801e2852c02d3014802d89c0a0f0226a4841899ad849684110a0f1b151b2cac120226a499ad111188150f600c00	It will spread.\nIt must be\nstopped,but\nhow?¶	「그렇게 되기 전에 자수정을\n 봉인해야 한다\n 하지만,어떻게 봉인하면 될까」¶
MSG:2:162	011819		409b999b9985ab161f1983890a0f027297034a8e991f92889c03611b0d0a0f01fa01fb01d4178c1291981983a818a8bc1f600c00	We defeated what\nwas within and\nburied it under\nthe ground.¶	「우리가 할 수 있었던 것은\n 사로잡힌 자를 쓰러뜨려{D}\n 땅속 깊이 묻는 것뿐이었다」¶
MSG:2:163	01184D		40a89e01b488032a99830306850a0f02d3014802d889013201841c98a89a120f0f0f0f600c00	But,in time,\nit will return.¶	「하지만 시간이 흐르면\n 자수정은 부활하리라」¶
MSG:2:164	011873		401e8801b48502d3014802d89597920a0f198802369e02dd850218015c1a999819839c0a0f033d9a120f0f0f0f0f0f0f0f0f0f0f0f600c00	I hope that\nthis book is\nfound before\nit does...¶	「그때 자수정보다\n 이 책이 먼저 발견되기를\n 기도하자」¶
MSG:2:165	0118AB		198802368801a8019985022101af025c8419839e0a02761182109888a89e3d3d0d0a018f85899b15988815843f00	At the end\nthere is{D}\nsomething\nmysterious.{D}\nDo you\nunderstand?	이 책의 마지막에 신기한 말이\n쓰여 있는데…{D}\n자네는 알겠나?
MSG:2:166	0118D9		4002368802b9858b9999ad4c76890f1e888e8e0f0a0f0236880371858b9999ad4c76890f89a4911596600a9b1f1b85892c0179881983a81500	Touch the front,\nlevel remains.{D}\nTouch the back,\nlevel reverts to 1.	「앞면을 만지면 LV 그대로\n 뒷면을 만지면 LV 처음부터」\n나는 무슨 소린지
MSG:2:167	011912		4002368802b9858b9999ad4c76890f1e888e8e0f0a0f0236880371858b9999ad4c76890f89a4911596600c00	Front:Lv remains\nBack:Revert Lv to 1¶	「앞면을 만지면 LV 그대로\n 뒷면을 만지면 LV 처음부터」¶
MSG:2:168	01193E		02b9858b99980a0371858b99980a8b99841100	Front\nBack\nDo not	앞면을 만진다\n뒷면을 만진다\n만지지 않는다
MSG:2:169	011951		f8edf45ded1596036dbc82920a4c76891e888e8e8584978e1c0c00	Your Lv will\nstay on exit¶	던전에서 돌아와도\n현재 LV 그대로입니다¶
MSG:2:170	01196C		f8edf45ded1596036d98830a4c7689318584978e1c0c00	Revert yourLv to 1?¶	던전에서 돌아오면\nLV 1이 됩니다¶
MSG:2:171	011983		01a80199883102d1015c8115bc1f9500	One last\nbook found!	마지막 1권을 찾았다네
MSG:2:172	011993		8e1f9293022101af025c840236a89500	Mysterious{D}\nagain!	또다시 신기한 책이라네
MSG:2:173	0119A3		3402d10128ab1c00	Book{D}\n4...	4권째예요
MSG:2:174	0119AB		ac12ab1c3f0a199992015c01671310978e1d9d153f00	So? Do you\nremember{D}\nthis one?	어떠세요?\n이것도 본 기억 없으세요?
MSG:2:175	0119C1		1e12ab1c0a1999921e12ab1c00	Right.{D}\nHere...	그래요\n이것도 그래요
MSG:2:176	0119CE		19880236890a0401032c0fc0c1d2e0db22c1e80f032d04000a830197ae8e1bbf120f0f0f0f0f0f0f00	We can call\nit the\n<02>Item File<00>.	이 책은\n<01>【 아이템 파일 】<00>이라고 부르죠
MSG:2:177	0119F7		0401032c0fc0c1d2e0db22c1e80f032d0400890a19880236035e8c0210998214168e1c0a01b502a485015c8201781a1100	The <02>Item File<00>\nis here on\nthe shelf.{D}\nPlease use\nit anytime.	<01>【 아이템 파일 】<00>은\n이 책장에 넣어 둘게요\n자유롭게 보세요
MSG:2:178	011A28		3402d11cb0821e9a118e1b1f8700	All 4 books!	4권이 전부 모였네요
MSG:2:179	011A36		03178801fb8ea88ea80a022101af025c9e1f171a9d10978e1c00	Many\nmysteries{D}\nremain in\nthis world.	세상에는 아직\n신기한 게 많아요
MSG:2:180	011A50		8b900af8edf45ded8901cb138415bc1f00	Hm. So the\ndungeon{D}\nstayed.	흠\n던전은 사라지지 않았군
MSG:2:181	011A61		02839ef8edf45ded9c0a1a1a1382119888a89a123f00	But who is\nfueling the{D}\ndungeon?	누가 던전을\n지탱하고 있는 걸까?
MSG:2:182	011A77		02d3014802d889101f961b11939702319c0a015c81181f88ab898411a89a121500	The Tyrian\nCrystal must{D}\nhave found\na new method.	자수정은 새로운 방법을\n찾아낸 게 아닐까
MSG:2:183	011A98		1e122c0346014988027bab8984170a8f9d8488027b9c027297034a903d3d00	Not just\nconsuming{D}\none heart\nbut all{D}\nhearts.	그래,한 사람의 마음이 아니라\n모두의 마음을 사로잡는…
MSG:2:184	011AB7		1e12848815921b9984110a1088f8edf45ded893d3d00	Perhaps\nthat is{D}\nwhat the\ndungeon{D}\nis...	그럴지도 모르지\n저 던전은…
MSG:2:185	011ACD		9b1f1b1f8088036a9da80af8edf45ded848815921b99841100	A dungeon\nof our{D}\ncombined\ndesires...	우리가 바란\n던전일지도 몰라
MSG:2:186	011AE6		f8edf45ded9e010402050a10969b998e1b1f00	A third\ndungeon...	던전이 세 번째로\n나타났어요
MSG:2:187	011AF9		9b1f1b892c02dd01de838392850a10980349139c01fdb082118e1c00	I have\nan idea to{D}\ncheck with\nTeacher.	저는 선생님과 함께\n어떤 생각을 조사하고 있어요
MSG:2:188	011B15		029601ce8514921b9a179210970a141e9a1b179210978e1c00	Interesting,\nbut dreadful.	무척 흥미롭기도 하고\n무섭기도 해요
MSG:2:189	011B2E		f8edf45ded9eab161f1596191e0a198801ef891414161784bc1f88ab1c00	The village\nhas grown by{D}\nthe creation\nof dungeons.	던전이 생겼기 때문에\n이 마을은 커진 거예요
MSG:2:190	011B4C		01ef888f841a9d890a1e9985025b9e811182118e1c00	Everyone\nin the{D}\nvillage\nnoticed it.	마을 사람들은\n그걸 깨닫고 있어요
MSG:2:191	011B62		01b5022a1f809e2c1988f8edf45ded9c0a036a9dab111f19839c00	This is the\ndungeon we{D}\nhave desired.	자신들이 이 던전을\n바라고 있었다는 걸
MSG:2:192	011B7D		c0c1d2e0d3e93bfc9c1b8e1c153f0c00	Trade items?¶	아이템 트레이드를 할까요?¶
MSG:2:193	011B8D		d3e93bfc01fb89e1e2e73bc53bfc9c86158411ab17a81a110c00	Trading. Do not touch memory card.¶	트레이드 중에는 메모리 카드를 빼지 마세요¶
MSG:2:194	011BA7		f13be09c017f02b31b1f88832c809e12035a88ccea27d3850ad3e93bfc01e501ba88e1e2e73bc53bfc9c1a1b8217a81a110c00	Please insert memory\ncard of trading\npartner¶	게임을 시작한 쪽과 다른 슬롯에\n트레이드 상대의 카드를 꽂아 주세요¶
MSG:2:195	011BDA		e1e2e73bc53bfc9cd02527c71b82118e1c0c00	Checking memory card.	메모리 카드를 확인하고 있습니다¶
MSG:2:196	011BED		d3e93bfc01e501ba88db22c1e89c031b9dab01781a110c00	Pick file to trade with.¶	상대의 파일을 골라 주세요¶
MSG:2:197	011C05		0f0f01b5022a88027f02670f0f0c00	Mine¶	  내 창고   ¶
MSG:2:198	011C14		0f0f01e501ba88027f02670f0f0c00	Partner¶	  상대 창고  ¶
MSG:2:199	011C23		c0c1d2e0d3e93bfc9c03129b978e1c153f0c00	End trade?¶	아이템 트레이드를 끝낼까요?¶
MSG:2:200	011C36		d3e93bfc030802539ccd3bff1b8e1c153f0c00	Save results?¶	트레이드 결과를 세이브할까요?¶
MSG:2:201	011C49		02680257ab1698cd3bfffb3bcf9e10978e1d9d0a032b023188e1e2e73bc53bfc9c01fdb08217a81a1100	Data will be saved\non both memory cards.	교환할 세이브 데이터가 없습니다\n양쪽 메모리 카드를 확인해 주세요
MSG:2:202	011C73		1988cd3bfffb3bcf892c027f02679c15978211841188ab0ad3e93bfc89ab168e1d9d00	This file has not\nrented storage.	창고를 빌리지 않은 데이터라\n트레이드할 수 없습니다
MSG:2:203	011C96	MSG:0:0	0402cd3bff04001b8e1c153f0c00	<02>Save<00>?¶	<02>세이브<00>할까요?¶
MSG:2:204	011CA4	MSG:0:1	0402cd3bff040001fbab1c0a0402e1e2e73bc53bfc04009c0a0292158411ab17a81a110c00	<02>Saving<00>...\nDo not touch the\n<02>Memory Card<00>¶	<02>세이브<00> 중입니다\n<02>메모리 카드<00>를\n빼지 마세요¶
MSG:2:205	011CC9	MSG:0:2	01c501b3015f0f0706efe80c00	GP{7:06}Gil¶	소지금 {7:06}길¶
MSG:2:206	011CD6	MSG:0:5	0f890f110a0f11111300	Yes\nNo	 예\n 아니오
MSG:2:207	011CE0	MSG:0:6	ac8802af8c019f978e1c153f0c00	Floor?¶	몇 층으로 내려갈까요?¶
MSG:2:208	011CEE	MSG:0:301	849d93879d840a8ea893bc8200	I am\ndoing{D}\nsome\nthing.	WAIT\nNOT DONE YET
MSG:3:0	01826E	MSG:0:0	0402cd3bff04001b8e1c153f0c00	<02>Save<00>?¶	<02>세이브<00>할까요?¶
MSG:3:1	01827C	MSG:0:1	0402cd3bff040001fbab1c0a0402e1e2e73bc53bfc04009c0a0292158411ab17a81a110c00	<02>Saving<00>...\nDo not touch the\n<02>Memory Card<00>¶	<02>세이브<00> 중입니다\n<02>메모리 카드<00>를\n빼지 마세요¶
MSG:3:2	0182A1	MSG:0:2	01c501b3015f0f0706efe80c00	GP{7:06}Gil¶	소지금 {7:06}길¶
MSG:3:3	0182AE	MSG:0:3	0f0402cd3bff0400850271028d1b8e1b1f00	<02>Save<00> failed.	 <02>세이브<00>에 실패했습니다
MSG:3:4	0182C0	MSG:0:4	0402e1e2e73bc53bfc04009e0a1a1abc82118e1d9d00	There is no\n<02>Memory\nCard<00>.	<02>메모리 카드<00>가\n꽂혀 있지 않습니다
MSG:3:5	0182D6	MSG:0:5	0f890f110a0f11111300	Yes\nNo	 예\n 아니오
MSG:3:6	0182E0	MSG:0:6	ac8802af8c019f978e1c153f0c00	Floor?¶	몇 층으로 내려갈까요?¶
MSG:3:7	0182EE	MSG:0:7	d3e6277da885bf3c9d070000	A trap!{7:00}	함정이지롱~{7:00}
MSG:3:8	0182FA	MSG:0:8	0f0f0f158eac0f0f0f0c00	Furnace¶	   용광로   ¶
MSG:3:9	018305	MSG:0:9	e7cac1c7e85f27c7cc0c00	Recycle¶	리사이클 박스¶
MSG:3:10	018310	MSG:0:10	118080800a199dac89849da83c00	Whooa<\n{D}What\nhappened?	아야야야\n이번엔 또 뭐야~
MSG:3:11	01831E	MSG:0:11	849da82c01c201768801e215950d0a9d3f0a01c201768801e2a8bc823f00	Wah!{D}\nIn front\nof the inn?{D}\nWhy?	뭐야,여관 앞이잖아{D}\n응?\n여관 앞이라고?
MSG:3:12	01833C	MSG:0:12	8eb72ca88e1a99808ebc1f929d890a1bbf129e84111500	Nothing we\ncan do about{D}\nbeing\ntricked.	뭐,속아 넘어간 건\n어쩔 수 없지
MSG:3:13	018353	MSG:0:13	ac12939610880217ebe6023301ae880ad05dc95f9e1988f8edf45ded880ad6cb961b118400	The straw\nhat chocobo\nseems to be{D}\nthe keeper\nof the\ndungeon.	아무래도 저 밀짚모자 쓴\n초코보가 이 던전의\n주인인 것 같아
MSG:3:14	018378	MSG:0:14	1e9d84191fb719881a110aac12ab92111100	We best\nmove on.	그런 건 이제 와서\n아무래도 좋아
MSG:3:15	01838A	MSG:0:15	9512892c1088f8edf45ded880a01fb8589e9c084c0c1d2e09e0aacbc80bd97109815921b999d0abc821983a89500	The main\nthing is,\nthere is\nprobably{D}\ntreasure\ninside that\ndungeon...	요컨대,저 던전\n안에는 레어 아이템이\n잔뜩 있을지도 모른다\n이거지
MSG:3:16	0183B8	MSG:0:16	1e99a4bd2cc4e98901c0911e12840a83199a9c01f81b82179815961a0d0a04040b040089f8edf45ded850a019f978211178885021e02408401e6010c0a9c01dc139a950d0a1e99a4bdb78700	Anyway,\nwhile I\nfind us a{D}\nplace to\nstay,you\nshould{D}\nprepare to\nexplore,\n<04>{B}<00>!	그럼,난 살 만한 곳을\n찾아볼 테니까{D}\n<04>{B}<00>,넌 던전에\n내려갈 준비를 해 둬{D}\n그럼 나중에 봐
MSG:3:17	018404	MSG:0:17	93b70a1196bc1bbd1100	Hello,\nthere!	여어\n어서 와
MSG:3:18	01840E	MSG:0:18	026e027c01768c9512191e0a84859c026e027c1b8e1bbf1200	Welcome\nto my{D}\nForge.\nWant to\nfuse?	합성소에 잘 왔어\n뭘 합성할까?
MSG:3:19	018427	MSG:0:19	018fa8873f0d0a1abc16881ca2170a0265025b84e23bf0e7880a02a20282bc82888900	You\nfriends\nwith{D}\nthe hypermoogle\nfrom{D}\nbefore?	너구나?{D}\n아까 그 엄청\n활기찬 모그리의\n친구라는 게
MSG:3:20	01844A	MSG:0:20	0265025b84e23bf0e784960a01ef01fe8802528c019ebc1f950d0a102c1e121e120d0a1e881280022e9bbc1f0a01c802159c1c9815960d0a1e888316850a0241821799958400	That\nenergetic{D}\nmoogle\nwent to{D}\nsee the\nmayor.{D}\nMy shop\nopens soon{D}so please\ncome by{D}\nthen!	활기찬 모그리라면\n촌장님 댁에 갔어{D}\n아,맞다 맞다{D}\n조만간 색다른\n장사를 시작할 테니까{D}\n그때\n와 줘
MSG:3:21	018490	MSG:0:21	01ef01fe88025215113f0d0a5fc78819880252881ca00a01a5880252a8950d0a1e19880404db2627c704001a9d9e0a198801ef8801ef01fe1a00	The mayor?{D}\nGo left\nfrom here!{D}\nThe villagemayor,{D}\n<04>Fawkes<00>\nis there.	촌장님 댁 말이야?{D}\n우리 집 바로\n왼쪽 집이야{D}\n거기 <04>포크<00> 씨가\n이 마을 촌장이지
MSG:3:22	0184CA	MSG:0:22	8ea81988025902549e0a020a1584119da800	My\nmachine{D}\nis not\nrunning.	아직 이 기계가\n안 움직여
MSG:3:23	0184DC	MSG:0:23	1988025902541ca0850acafe821b8e129da80d0a8485151111c0c1d2e09e0a84111584b700	My machine\nis rusty.{D}\nIf there\nwas an{D}\nitem to\nhelp...	이 기계는 금방\n녹이 슬어 버려{D}\n뭔가 좋은 아이템\n없으려나
MSG:3:24	018501	MSG:0:24	101010102c100a1e1e2c1e88c53bfc890a84842c849da8113f00	Ahhhh,\nthat!{D}\nThat\ncard! Whatis that?	아아아아,아\n그그,그 카드는\n뭐,뭐야?
MSG:3:25	01851B	MSG:0:25	024c12950a1999a4bd841100	Not\nthis.	아니야\n이게 아니야
MSG:3:26	018527	MSG:0:26	1414210a1999892100	Ah,\nthis!	오오!\n이건!
MSG:3:27	018530	MSG:0:27	93bcb2971e12a80a1999a82100	This\nwill{D}\ndo it!	역시 그렇군\n이거야!
MSG:3:28	01853D	MSG:0:28	018f210a1ca2119519992100	You!\nAmazing!	너!\n이거 굉장해!
MSG:3:29	018549	MSG:0:29	10bc210af2e1ed00	Ah!	앗!\n미안
MSG:3:30	018551	MSG:0:30	c53bfc2c15bc82850a0153bc80bdbc1f9500	Sorry!{D}\nI ended\nup{D}\nusing thecard.	카드,멋대로\n써 버렸어
MSG:3:31	018563	MSG:0:31	ab922c025902549e020a111f15960a03401b821799958400	But now,\nit runs!{D}\nForgive\nme!	그래도 기계가 움직였으니\n용서해 줘
MSG:3:32	01857B	MSG:0:32	1e88159b97850a31017da818ca3bfecc1c98159600	As an\napology{D}\nuse it\nonce,free.	그 대신\n1번은 공짜로 해 줄게
MSG:3:33	018590	MSG:0:33	102c19880259025488031a012a9c0a1b828415bc1f958400	Ah,I\nnever{D}\nexplained\nit...	아,이 기계 설명을\n안 했지
MSG:3:34	0185A8	MSG:0:34	1e122c198802590254191e9e0ac7eb83c7eb9c01a4a6820a02b51b11c7eb851c9802590254a800	This\nmachine can\nfuse{D}\ntogether\ntwo of\nyour tools.	그래,이 기계야말로\n도구와 도구를 섞어서\n새 도구로 만드는 기계야
MSG:3:35	0185CF	MSG:0:35	133f0a95179b159684113f00	Eh?\nTell you{D}\nmore?	응?\n잘 모르겠다고?
MSG:3:36	0185DB	MSG:0:36	133c832c0339035f8502661283a88400	How to say...	음~ 간단히 말하자면
MSG:3:37	0185EB	MSG:0:37	1e88018f8801b3bc821198d1e10a1e122cd1e19c328111991f960a02b51b11d1e18501de8e99022e9b9800	Those\nTalons you\nhold. Put{D}\ntwo of\nthem in to\ncreate a{D}\nnew one.	네가 가진 그 발톱\n그래,발톱을 2개 넣으면\n새 발톱으로 다시 태어나지
MSG:3:38	018616	MSG:0:38	1e88018f8801b3bc821198c7e60a1e122cc7e69c328111991f960a02b51b11c7e68501de8e99022e9b9800	Those\nSaddles you\nhold. Put{D}\ntwo of\nthem in to\ncreate a{D}\nnew one.	네가 가진 그 안장\n그래,안장을 2개 넣으면\n새 안장으로 다시 태어나지
MSG:3:39	018641	MSG:0:39	01e6010cab169892889c328111991f960a02b51b11e2d88501de8e99022e9b989da800	Put two\nequippable{D}\nitems in to\nmake a new\none.	장비품을 2개 넣으면\n새 물건으로 다시 태어나지
MSG:3:40	018664	MSG:0:40	3d3dd1e13f0a018f2c1e88d1e189ac19ab0a01ba850210991f9da83f00	...\nTalons?\nWhere did{D}\nyou find\nthose\nTalons?	…발톱?\n너,그 발톱은 어디서\n손에 넣은 거야?
MSG:3:41	018681	MSG:0:41	3d3dc7e63f0a018f2c1e88c7e689ac19ab0a01ba850210991f9da83f00	...\nSaddle?\nWhere did{D}\nyou find\nthose\nTalons?	…안장?\n너,그 안장은 어디서\n손에 넣은 거야?
MSG:3:42	01869E	MSG:0:42	1e121113ad2c018f0a1e99892c849da8113f0aac19ab01ba850210991f9da83f00	Speaking\nof which\nwhat is{D}\nthat?Where\nis it\nfrom?	그러고 보니,너\n그건 뭐야?\n어디서 손에 넣었어?
MSG:3:43	0186BF	MSG:0:43	1e9989dadfd13f00	Secret?	그건 비밀?
MSG:3:44	0186C7	MSG:0:44	025b858498a4bd8411150a025f138217999500	Curious!\nTell me!	궁금하잖아\n알려 줘
MSG:3:45	0186DA	MSG:0:45	f8e13f00	No?	안 돼?
MSG:3:46	0186DE	MSG:0:46	123c9d0a025b858498a73c00	Hm...{D}\nHow\nodd.	으음~\n궁금하다~
MSG:3:47	0186EA	MSG:0:47	849da8bc823f0af8edf45deda8bc823f00	What?\nA dungeon?	뭐라고?\n던전이라고?
MSG:3:48	0186FB	MSG:0:48	123c9d0a0404c5dfe67b7b04001a9d92027b0364a818ac0af8edf45ded92025b85849884b700	I worry for\n<04>Camillas Dad<00>\nbut also{D}\nthe dungeon\n...	으음~\n<04>카미라 아빠<00>도 걱정이지만\n던전도 궁금하네
MSG:3:49	018721	MSG:0:49	31017dca3bfecc1c98bc820a036f035ba8bc1f8700	You were\npromised{D}\none free\ntry.	1번 공짜로 해 주기로\n약속했었지
MSG:3:50	018736	MSG:0:50	1988070081ab111115113f0f0c00	{7:00}	이거 {7:00}개면 될까?¶
MSG:3:51	018744	MSG:0:51	0700efe80a021e0240a818ac111115843f0f0f0c00	{7:00}	{7:00}길\n필요한데 괜찮겠어?¶
MSG:3:52	018759	MSG:0:52	01a802c92c8e1001fd01ae9e024a119da80a1088c53bfc88019a1601289e0a841784bc82161f8815843f00	Lately it\nhas not\nworked.{D}\nPerhaps the\nCard has\nworn off?	요즘 또 상태가 안 좋아\n그 카드의 효과가\n다 떨어졌나?
MSG:3:53	018784	MSG:0:53	1ab72cac9dac9d0241821799950a92bc8314015f9c02e691820d0a0404cad5c004009c19198c01979dab0a11bc1bbf850369961c9da800	You keep\ncoming{D}\nback! After\nsaving more{D}\nmoney,I\nwill ask{D}\n<04>Sania<00> to\nlive here.	자,계속 찾아와 줘\n돈을 더 모아서{D}\n<04>사니아<00>를 여기로 불러\n함께 살 거야
MSG:3:54	0187BB	MSG:0:54	93bc832c0404cad5c004009e02418217991f950a19991596922c1988140287ab0a026e027c1b8217999500	<04>Sania<00> is\nfinally here!\nKeep fusing{D}\nhere from\nnow on!	드디어 <04>사니아<00>가 와 줬어\n앞으로도 이 가게에서\n합성해 줘
MSG:3:55	0187E6	MSG:0:55	89a4918e1b820a0404cad5c004008311118e1c00	Hello!{D}\nI am\n<04>Sania<00>.	처음 뵙겠습니다\n<04>사니아<00>라고 해요
MSG:3:56	0187FA	MSG:0:56	1181920404e6ccc704009e0a141d9b8584bc828e1c00	<04>Rask<00> is\nalways{D}\nhelping\nme.	늘 <04>라스크<00>가\n신세 지고 있어요
MSG:3:57	018810	MSG:0:57	9b1f1b929e9dad978e1c15960a10841f922c9e9dadbc8217a81a118700	I am doing\nmy best,so{D}\nyou do the\nsame!	저도 열심히 할 테니\n당신도 힘내세요
MSG:3:58	01882D	MSG:0:58	ac121c983f0a328188026e027c15113f0a1e9983922c338115113f0c00	So,want\nto fuse 2?\nOr 3?¶	어떻게 할래?\n2개 합성?\n아니면 3개?¶
MSG:3:59	01884A	MSG:0:59	3281880a3381880a939182141700	2\n3\nQuit	2개\n3개\n그만둔다
MSG:3:60	018858	MSG:0:60	14933f0a1e88c53bfc89849da83f0a80bfbc83015c1d8217999500	Oh? What\nis that\ncard?{D}\nCould I\nsee?	어라?\n그 카드는 뭐야?\n잠깐 보여 줘
MSG:3:61	018873	MSG:0:61	192c1999892100	What?	이,이건!
MSG:3:62	01887A	MSG:0:62	10210ff2e1ed0a8e1f93bc1f9500	Sorry!\nI did{D}\nit\nagain!	앗!미안\n또 저질렀어
MSG:3:63	018888	MSG:0:63	19999c10a19815960a03401b8217999500	Please\nforgive{D}\nme.\nHere.	이걸 줄 테니까\n용서해 줘
MSG:3:64	018899	MSG:0:64	81110154bc1f9da818ac0a1faf9d015313988301af1200	This was\nmade.{D}\nYou can\nuse it.	그냥 만들어 본 건데\n아마 쓸 만할 거야
MSG:3:65	0188B0	MSG:0:65	1faf9dc0c1d2e09c31810a01fa035788ac19158c010d9dab1799980d0a02a60202ab892c018f8802528c0a036dbc8217989500	This item\ncan return{D}\nan item to\nyour home.	아마 아이템을 1개\n지상 어딘가로 옮겨 줄 거야{D}\n예정대로라면 너희 집으로\n돌아올 거야
MSG:3:66	0188E3	MSG:0:66	ac121b1f3f0a8e1fd2e97f5f27c7cc9e119888153f00	What is\nit? Another{D}\nTeleport Box?	무슨 일이야?\n또 텔레포 박스가 필요해?
MSG:3:67	0188F9	MSG:0:67	89112c1999ab111100	Yes,\nhello.	자,이거면 됐어
MSG:3:68	018902	MSG:0:68	01b7892c025902549c0a7beb3bc0277d1b1f9da800	I powered\nthe{D}\nmachine.	실은,기계를\n파워업했어
MSG:3:69	018917	MSG:0:69	026e027c1c988316852ccfd79301b79c0a11bc1bbf8501a4a69819839eab16989da800	When fusing\nyou can also{D}\nadd a seed or\nnut.	합성할 때 씨앗이나 열매를\n같이 섞을 수 있게 됐어
MSG:3:70	01893A	MSG:0:70	0404c2c1f504009e0adaedd39c17991f9da800	<04>Wiz<00> gave\na hint.	<04>위즈<00>가\n힌트를 줬거든
MSG:3:71	01894D	MSG:0:71	026e027c1c9883168511bc1bbf8502109998830ad1e193c7e6882c0211011d9c026e01f3ab16980acfd79e1098961b1100	When fusing\nthere is a\nseed to{D}\ncombine abilitiesof Talons and\nSaddles.	합성할 때 같이 넣으면\n발톱이나 안장의 능력을\n합칠 수 있는 씨앗이\n있다나 봐
